不	[[驾驶员不应转化为交强险中的“第三者”,0.11552453009332421],[盘点美国宇航局发布的浩瀚宇宙星空精彩图片,0.04077336356234972],[官员赌博称陪女同事度更年期　看尽中国为官不仁,0.016906028794145007],[·搜狐社区用户请确认您发表的言论符合,0.015403270679109895],[日本森永召回约３２万盒奶制品　包括立顿奶茶等,0.014440566261665526],[剩余可输入字符数：４０００,0.014002973344645361],[工业盐造酱油事件追踪：海天起诉威极商标侵权,0.01184866975316146],[加拿大西部发生石油管道泄漏　距市区月１００公里,0.009973340727481227],[新疆地震局：乌恰近期发生更大地震可能性不大,0.009060747458299939],[江苏丰县回应３００多亩大棚变身荒草地,0.008610523982111122],[联合国发布报告称预测２０１２年中国经济增长８．３％,0.00805985093674355],[新娘打麻将不入洞房　新郎赌气防晒霜里灌冰淇淋,0.007744661235306652],[黎巴嫩北部发生教派冲突　已致１２人死４９人受伤,0.007037027213806551],[干爹干女儿偷情十年　私奔不成相约服药割腕,0.006664876736153321],[传汤灿被判１５年　经纪人回应称“在北京好好的”,0.006601401719618527],[美国大肠杆菌６州扩散　１名儿童死亡,0.00644788074939484],[男子嫖娼起纠纷挨打　老乡帮寻仇认错门被捅死,0.006330111237990367],[房贷利率走低经济回暖　纽约华人再掀购房热,0.006161308271643958],[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.0061340458456632324],[烟台食品安全新规：种植环节出问题农业部门负责,0.006080238425964432],[苏贞昌：若执政者一意孤行　民进党将强烈反应,0.006053687166462404],[Ａ股市场遭遇黑色星期一　基金表态不必过度悲观,0.005899124940935705],[多地楼市密集微调　民众担忧市场反弹,0.0056353429313816695],[学者争论降息对楼市影响　马光远称楼市将反弹,0.005612527777813322],[四大银行股价节节溃退　工行建行跌破汇金成本线,0.005523085104063309],[北京８家银行房贷利率最低８．５折　业内称已是底线,0.00500467278382632],[许小年：民营企业家与制度的摩擦将长期存在,0.004847183080838778],[中石油创历史新低　大盘或开启短线下跌空间,0.004830293941184288],[欧洲杯大战在即　荷兰葡萄牙面临淘汰将背水一战,0.004715286942584661],[证券业协会六招遏制ＩＰＯ人情报价,0.004387007471898388],[５月数据或令调控再出手　非对称降息预期升温,0.004318674022180344],[第四期国债２０分钟卖光　发售前晚市民已排队等候,0.004213660672096932],[武汉一环卫工人因“占道”遭围殴　被泼滚烫米粉,0.004163046129489161],[银行开打存款争夺战　三年定存利率竟相差３．５％,0.004041674522215424],[信贷资产证券化重启　众银行抢５００亿额度,0.003938336253181508],[约定收益不断攀升　分级债基趁势吸金,0.0037980667427942208],[国内油价两连跌　下游行业跟涨容易跟跌难,0.003677173371670797],[乌鲁木齐一患者家属医院电梯内挥拳打伤女医生,0.0035821559718860222],[蒲长城：去年重新审核并淘汰４０％乳制品企业,0.0032618690849879777],[发改委连发两文赞阶梯电价：实现富人补贴穷人,0.0032465910096484557],[１０万七天理财收益仅百元　银行产品实际收益低,0.0031364125817192096],[重庆上邦高球场非法占地７６４亩被罚１２７３万,0.0031152682272357094],[叶檀：央行降息是倒逼的结果,0.003040119212982216],[煤企纷纷降价促销　煤炭“黄金十年”或已终结,0.0030136833937388927],[东方基金庞飒：习惯逆向投资,0.003007146119565923],[王耀辉涉农行副行长案　曾借道信托违规圈钱,0.0029495624704678524],[河南漯河省级文保旁建高楼　百年老房随时会坍塌,0.0026405606878474107],[李旭利：常理上不太可能选择工行建行做老鼠仓,0.0025205352020361647]]
和	[[陕西西安市灞桥区发生山体滑塌事故,0.02024303306406096],[活跃在全球政坛上的“铁娘子”,0.012335598273412147],[四川渠江因暴雨突发洪水　８０余万民众受灾,0.01196179226512693],[探访非洲地狱般沙漠：火山毒气硫磺湖泊俱全,0.010387872230241808],[甘肃金塔矿难被困１３人遇难,0.009398551065456874],[阳光人寿“龙凤宝贝计划之传家保保单”上市,0.009074463097682499],[福建选举产生４１名出席十八大代表　贺国强当选,0.008870542578633454],[·搜狐社区用户请确认您发表的言论符合,0.008771980994426417],[美国龙卷风最新消息,0.008581285755417145],[日本森永召回约３２万盒奶制品　包括立顿奶茶等,0.008223732182274764],[剩余可输入字符数：４０００,0.007974528176751287],[广东未来三天热　带伞防阵雨（图）,0.007664837762120168],[证监会：重组中股票异常交易监管将加强,0.0071770753590761575],[全球最具争议道德底线,0.007048913299092655],[工业盐造酱油事件追踪：海天起诉威极商标侵权,0.00674767768802032],[中国第２６次南极考察队乘雪龙号出征,0.006418522678848597],[北新建材及其控股子公司拟逾４亿投资三项目,0.0061199867402974995],[中国三菱劳工索赔团在日本国会前游行示威,0.005762615251812974],[加拿大西部发生石油管道泄漏　距市区月１００公里,0.005679699924448759],[缅甸若开邦骚乱局势总体得到控制,0.005444677858609499],[日本首相野田组建新一届内阁　更换５名内阁大臣,0.005407385544509434],[新股申报脚步放缓　上周新增３家拟上市公司,0.005370600608832499],[高考成绩２３日可查　香港高校月底开始面试,0.0052283330430356115],[新疆地震局：乌恰近期发生更大地震可能性不大,0.0051599888202508324],[江苏丰县回应３００多亩大棚变身荒草地,0.004903591860238369],[考古学家挖到莎士比亚剧院遗址　建造于红灯区,0.0047558933102311894],[陈文辉：偿付能力监管体系需与时俱进,0.0047558933102311894],[日本石垣市为“后期管理”钓鱼岛募捐　被指敛财,0.004616832102329692],[联合国发布报告称预测２０１２年中国经济增长８．３％,0.004589990055223124],[父亲和三岁女儿翻唱《因为爱情》走红网络,0.004563458320799869],[联合国秘书长敦促叙利亚政府履行安南和平计划,0.004563458320799869],[新娘打麻将不入洞房　新郎赌气防晒霜里灌冰淇淋,0.004410493237421103],[重庆一库房危化品泄漏　上百人紧急转移（图）,0.004290642877708572],[监管部门开绿灯小产权房疯长　涉及群众一万余人,0.004267450213504743],[美国再次坚称俄罗斯向叙利亚供应战斗直升机,0.004155148892096723],[黎巴嫩北部发生教派冲突　已致１２人死４９人受伤,0.004007504007605976],[农行２万存款变保单　退回须赔违约金逾６千元,0.003967227585418982],[干爹干女儿偷情十年　私奔不成相约服药割腕,0.00379556869951143],[国资委回应央企审计报告　称９７％问题完成修改,0.0036719920441784996],[美国大肠杆菌６州扩散　１名儿童死亡,0.0036719920441784996],[拆迁款瘦身记：拨款１７１万支付１４０万到手３１万,0.0036214600435705386],[男子嫖娼起纠纷挨打　老乡帮寻仇认错门被捅死,0.0036049236963396226],[药监局：６月底前完成城区餐饮单位量化分级管理,0.0036049236963396226],[房贷利率走低经济回暖　纽约华人再掀购房热,0.003508792397770566],[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.0034932667676919353],[重大资产收购方案获通过　三公司今起复牌,0.0034778779273056276],[烟台食品安全新规：种植环节出问题农业部门负责,0.003462624076747269],[财政部：政府性资金要对民间投资主体同等对待,0.0034475034475911675],[江西遂川系列“捡钱分钱”诈骗案被警方破获,0.003417654932893409],[Ａ股市场遭遇黑色星期一　基金表态不必过度悲观,0.0033594820829718187],[家中遭遇泥石流　７旬老太半夜砸门救出家人,0.0032894928729099056],[中国经济走过黄金十年　转型将造福世界经济,0.0032092613394242987],[学者争论降息对楼市影响　马光远称楼市将反弹,0.003196268378535941],[多伦多枪击案似为寻仇　目击者回忆＂恐怖＂现场,0.0031833801995902315],[四大银行股价节节溃退　工行建行跌破汇金成本线,0.0031453318306708263],[我国拟修改安全生产法　企业存隐患可被断水断电,0.002967963494354802],[理财从儿童做起　６招教您的孩子学习理财,0.002934863529733745],[三部委决定在上海试行启运港退税政策,0.0027995684024765153],[“走婚族”悄然兴起　六成网友称能接受,0.0027798531320365402],[许小年：民营企业家与制度的摩擦将长期存在,0.002760413599644676],[欧洲杯大战在即　荷兰葡萄牙面临淘汰将背水一战,0.0026853003044162494],[中美联手破获跨国走私武器案　主犯系美国士兵,0.002538515400316326],[证券业协会六招遏制ＩＰＯ人情报价,0.0024983490173999283],[５月数据或令调控再出手　非对称降息预期升温,0.0024594339236709574],[叙粮价大涨百万人需援助　海外人士资助反对派,0.0024517959301191845],[第四期国债２０分钟卖光　发售前晚市民已排队等候,0.002399630059265585],[武汉一环卫工人因“占道”遭围殴　被泼滚烫米粉,0.0023708056741693012],[银行开打存款争夺战　三年定存利率竟相差３．５％,0.002301685975213928],[泉州１０米高架桥机倒塌　１名工人坠落受重伤（图）,0.0022817291603999344],[信贷资产证券化重启　众银行抢５００亿额度,0.0022428360497112995],[约定收益不断攀升　分级债基趁势吸金,0.0021629542178037736],[银行员工倒苦水：没有存款资源就别进银行,0.0021511670013579765],[公安机关销毁１０余万非法枪支　跨国武器走私渐起,0.002088566903434861],[乌鲁木齐一患者家属医院电梯内挥拳打伤女医生,0.0020399955800991664],[蒲长城：去年重新审核并淘汰４０％乳制品企业,0.0018575959752902996],[发改委连发两文赞阶梯电价：实现富人补贴穷人,0.0018488952915652866],[大连有望设立第五个国家级新区　带动东北振兴,0.0018107300217852693],[第五个国家级新区有望落户大连　１０股最大赢家,0.0018065864748246622],[酒泉基地安装红外防侵入装置　装甲车巡逻,0.0018024618481698113],[１０万七天理财收益仅百元　银行产品实际收益低,0.001786149976240673],[重庆上邦高球场非法占地７６４亩被罚１２７３万,0.0017741085157266909],[“十分钟”传导“三公里”,0.00177013069394255],[叶檀：央行降息是倒逼的结果,0.0017313120383736346],[煤企纷纷降价促销　煤炭“黄金十年”或已终结,0.001716257151083429],[东方基金庞飒：习惯逆向投资,0.0017125342505387795],[王耀辉涉农行副行长案　曾借道信托违规圈钱,0.0016797410414859093],[河南漯河省级文保旁建高楼　百年老房随时会坍塌,0.0015037681704730998],[李旭利：常理上不太可能选择工行建行做老鼠仓,0.0014354150718152317]]
因为	[[食品添加剂　你了解多少？,0.0313190742123842],[·搜狐社区用户请确认您发表的言论符合,0.027839177077674845],[剩余可输入字符数：４０００,0.025308342797886227],[偷渡客竟然藏身面粉车　走霉运仍难逃被抓,0.02432549453389064],[全球最具争议道德底线,0.022370767294560143],[父亲和三岁女儿翻唱《因为爱情》走红网络,0.014482808884339515],[新娘打麻将不入洞房　新郎赌气防晒霜里灌冰淇淋,0.013997351603300201],[美国大肠杆菌６州扩散　１名儿童死亡,0.011653609009259238],[房贷利率走低经济回暖　纽约华人再掀购房热,0.011135670831069939],[多地楼市密集微调　民众担忧市场反弹,0.010185064784515188],[“走婚族”悄然兴起　六成网友称能接受,0.00882227442602372],[公安机关销毁１０余万非法枪支　跨国武器走私渐起,0.006628375494684487],[叶檀：央行降息是倒逼的结果,0.005494574423225298],[煤企纷纷降价促销　煤炭“黄金十年”或已终结,0.005446795515197253],[王耀辉涉农行副行长案　曾借道信托违规圈钱,0.00533090624891646]]
团结	[[·搜狐社区用户请确认您发表的言论符合,0.0464389152284712],[剩余可输入字符数：４０００,0.04221719566224655]]
国人	[[脱衣舞“疯狂”农村夏夜让人汗颜,0.060109572241421765],[·搜狐社区用户请确认您发表的言论符合,0.03873727988891625],[剩余可输入字符数：４０００,0.03521570898992386],[中国经济走过黄金十年　转型将造福世界经济,0.014172175569115701],[学者争论降息对楼市影响　马光远称楼市将反弹,0.014114798340090941]]
在	[[洋妞海上度假　基本都会大尺度,0.014884509203193964],[两女冒充韩整形专家　１７岁女生割成“怒目圆睁”,0.014492811592583596],[俄总统竞选“梅普”或许换位,0.012807600942283177],[台考试院长独生女　婚后１年坠楼身亡,0.01223837423373726],[泰国中部遇半世纪以来最严重洪灾　总理英拉慰问,0.010198645194781048],[脱衣舞“疯狂”农村夏夜让人汗颜,0.009495290353761666],[官员情妇两次流产遭抛弃　曝光官员淫秽短信,0.009178780675302945],[他们靠什么上位走红？,0.00860510688309651],[活跃在全球政坛上的“铁娘子”,0.00860510688309651],[村民发现乌木值百万　当地政府夺走称属国有,0.007648983896085787],[探访非洲地狱般沙漠：火山毒气硫磺湖泊俱全,0.007246405796291798],[那些匪夷所思的意外,0.007152296630106191],[北京宝马女挤翻本田撞飞路人　受审迟到庭上轻笑,0.007060600519463803],[官员赌博称陪女同事度更年期　看尽中国为官不仁,0.006716180981928984],[甘肃金塔矿难被困１３人遇难,0.0065562719109306744],[福建选举产生４１名出席十八大代表　贺国强当选,0.00618794202829412],[·搜狐社区用户请确认您发表的言论符合,0.00611918711686863],[台媒曝岛内大学教授假发票案　涉案教授或达千人,0.00611918711686863],[（文化）（２）上海老相机制造博物馆即将开门迎客,0.00611918711686863],[美国龙卷风最新消息,0.005986161309980181],[日本森永召回约３２万盒奶制品　包括立顿奶茶等,0.00573673792206434],[剩余可输入字符数：４０００,0.005562897378971482],[广东未来三天热　带伞防阵雨（图）,0.005346862529302686],[证监会：重组中股票异常交易监管将加强,0.005006607641074333],[中国渔政船正常巡航钓鱼岛遭日方“警告”,0.004961503067731321],[全球最具争议道德底线,0.004917203933198006],[留学录取率最高的１５所美国名校,0.0048736888541431565],[法国第一女友继续做记者　不再报道政治话题（图）,0.004830937197527865],[中国第２６次南极考察队乘雪龙号出征,0.0044774539879526565],[北新建材及其控股子公司拟逾４亿投资三项目,0.004269200314094393],[中国三菱劳工索赔团在日本国会前游行示威,0.004019903945388151],[＃（关注夏收）（３）夫妻“麦客”忙麦收,0.004019903945388151],[加拿大西部发生石油管道泄漏　距市区月１００公里,0.003962063600850192],[缅甸若开邦骚乱局势总体得到控制,0.0037981161415046667],[“在野党”联手　台湾行政负责人施政报告受阻,0.0037721016473847716],[日本首相野田组建新一届内阁　更换５名内阁大臣,0.0037721016473847716],[新股申报脚步放缓　上周新增３家拟上市公司,0.003746441091960385],[妇女色诱八旬老头　３名壮汉扮警察抓嫖敲诈钱财,0.0036961532920683],[香港女收银员被拍胸及被称“大波莲”获赔８万,0.003671512270121178],[高考成绩２３日可查　香港高校月底开始面试,0.0036471976193256732],[新疆地震局：乌恰近期发生更大地震可能性不大,0.003599521833452135],[考古学家挖到莎士比亚剧院遗址　建造于红灯区,0.0033176315693866066],[陈文辉：偿付能力监管体系需与时俱进,0.0033176315693866066],[日本石垣市为“后期管理”钓鱼岛募捐　被指敛财,0.0032206247983519102],[联合国发布报告称预测２０１２年中国经济增长８．３％,0.0032019002355707944],[父亲和三岁女儿翻唱《因为爱情》走红网络,0.0031833921417235645],[联合国秘书长敦促叙利亚政府履行安南和平计划,0.0031833921417235645],[扎克伯格携妻罗马当街吃３０元麦当劳午餐（组图）,0.0029930806549900903],[重庆一库房危化品泄漏　上百人紧急转移（图）,0.0029930806549900903],[监管部门开绿灯小产权房疯长　涉及群众一万余人,0.002976901840638793],[美国再次坚称俄罗斯向叙利亚供应战斗直升机,0.002898562318516719],[黎巴嫩北部发生教派冲突　已致１２人死４９人受伤,0.0027955677183663786],[农行２万存款变保单　退回须赔违约金逾６千元,0.0027674715603928477],[山东曲阜孔林附近女子被斩首续：系凶手女友,0.0027536342025908833],[山西省委书记：煤老板将淡出历史舞台,0.002673431264651343],[干爹干女儿偷情十年　私奔不成相约服药割腕,0.002647725194798926],[传汤灿被判１５年　经纪人回应称“在北京好好的”,0.00262250876437227],[国资委回应央企审计报告　称９７％问题完成修改,0.0025615201884566356],[美国大肠杆菌６州扩散　１名儿童死亡,0.0025615201884566356],[拆迁款瘦身记：拨款１７１万支付１４０万到手３１万,0.002526269910633838],[男子嫖娼起纠纷挨打　老乡帮寻仇认错门被捅死,0.0025147344315898474],[房贷利率走低经济回暖　纽约华人再掀购房热,0.002447674846747452],[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.0024368444270715783],[重大资产收购方案获通过　三公司今起复牌,0.002426109429595492],[烟台食品安全新规：种植环节出问题农业部门负责,0.0024154685987639326],[苏贞昌：若执政者一意孤行　民进党将强烈反应,0.0024049207009527365],[财政部：政府性资金要对民间投资主体同等对待,0.0024049207009527365],[江西遂川系列“捡钱分钱”诈骗案被警方破获,0.0023840988767020637],[Ａ股市场遭遇黑色星期一　基金表态不必过度悲观,0.0023435184702901134],[家中遭遇泥石流　７旬老太半夜砸门救出家人,0.002294695168825736],[中国经济走过黄金十年　转型将造福世界经济,0.0022387269939763282],[多地楼市密集微调　民众担忧市场反弹,0.0022387269939763282],[学者争论降息对楼市影响　马光远称楼市将反弹,0.0022296633219359378],[多伦多枪击案似为寻仇　目击者回忆＂恐怖＂现场,0.002220672744024906],[四大银行股价节节溃退　工行建行跌破汇金成本线,0.002194130838717835],[我国拟修改安全生产法　企业存隐患可被断水断电,0.0020704016560833707],[理财从儿童做起　６招教您的孩子学习理财,0.002047311674788761],[北京８家银行房贷利率最低８．５折　业内称已是底线,0.001988183539776811],[三部委决定在上海试行启运港退税政策,0.0019529320585750945],[“走婚族”悄然兴起　六成网友称能接受,0.0019391790159090727],[许小年：民营企业家与制度的摩擦将长期存在,0.0019256183234901282],[中石油创历史新低　大盘或开启短线下跌空间,0.0019189088519797096],[各国央行推量化动力足　中国或面临两难格局,0.0018925320980006071],[欧洲杯大战在即　荷兰葡萄牙面临淘汰将背水一战,0.0018732205459801926],[可乐瓶里有根管　身价能翻千倍,0.0018418957876862095],[中美联手破获跨国走私武器案　主犯系美国士兵,0.001770825853756195],[证券业协会六招遏制ＩＰＯ人情报价,0.0017428064573360021],[５月数据或令调控再出手　非对称降息预期升温,0.0017156599393089616],[叙粮价大涨百万人需援助　海外人士资助反对派,0.0017103318028514802],[第四期国债２０分钟卖光　发售前晚市民已排队等候,0.0016739417644929381],[武汉一环卫工人因“占道”遭围殴　被泼滚烫米粉,0.0016538343559104405],[泉州１０米高架桥机倒塌　１名工人坠落受重伤（图）,0.0015916960708617822],[信贷资产证券化重启　众银行抢５００亿额度,0.0015645648878357293],[约定收益不断攀升　分级债基趁势吸金,0.0015088406589539086],[银行员工倒苦水：没有存款资源就别进银行,0.0015006180940549771],[国内油价两连跌　下游行业跟涨容易跟跌难,0.0014608139005787178],[公安机关销毁１０余万非法枪支　跨国武器走私渐起,0.00145694931354015],[乌鲁木齐一患者家属医院电梯内挥拳打伤女医生,0.0014230667713647977],[蒲长城：去年重新审核并淘汰４０％乳制品企业,0.0012958278600427686],[发改委连发两文赞阶梯电价：实现富人补贴穷人,0.0012897584087076736],[大连有望设立第五个国家级新区　带动东北振兴,0.001263134955316919],[第五个国家级新区有望落户大连　１０股最大赢家,0.001260244486311617],[酒泉基地安装红外防侵入装置　装甲车巡逻,0.0012573672157949237],[１０万七天理财收益仅百元　银行产品实际收益低,0.0012459883269642007],[重庆上邦高球场非法占地７６４亩被罚１２７３万,0.001237588405658824],[“十分钟”传导“三公里”,0.001234813543762728],[叶檀：央行降息是倒逼的结果,0.0012077342993819663],[煤企纷纷降价促销　煤炭“黄金十年”或已终结,0.0011972322619960363],[东方基金庞飒：习惯逆向投资,0.0011946352288897543],[王耀辉涉农行副行长案　曾借道信托违规圈钱,0.0011717592351450567],[河南漯河省级文保旁建高楼　百年老房随时会坍塌,0.001049003505748908],[李旭利：常理上不太可能选择工行建行做老鼠仓,0.0010013215282148667]]
委会	[[·搜狐社区用户请确认您发表的言论符合,0.04324244775678474],[剩余可输入字符数：４０００,0.03931131614253158],[江苏丰县回应３００多亩大棚变身荒草地,0.024172796882674697]]
安全	[[阳光人寿“龙凤宝贝计划之传家保保单”上市,0.02744532070499256],[·搜狐社区用户请确认您发表的言论符合,0.02653047668149281],[剩余可输入字符数：４０００,0.024118615164993463],[加拿大西部发生石油管道泄漏　距市区月１００公里,0.017178006484419805],[黎巴嫩北部发生教派冲突　已致１２人死４９人受伤,0.012120522341798744],[药监局：６月底前完成城区餐饮单位量化分级管理,0.010902935622531291],[烟台食品安全新规：种植环节出问题农业部门负责,0.010472556584799793],[财政部：政府性资金要对民间投资主体同等对待,0.010426824896656561],[江西遂川系列“捡钱分钱”诈骗案被警方破获,0.01033654935642577],[多伦多枪击案似为寻仇　目击者回忆＂恐怖＂现场,0.009627995569896583],[我国拟修改安全生产法　企业存隐患可被断水断电,0.008976477072685536],[可乐瓶里有根管　身价能翻千倍,0.007985762211820577],[中美联手破获跨国走私武器案　主犯系美国士兵,0.007677629907827501],[武汉一环卫工人因“占道”遭围殴　被泼滚烫米粉,0.007170399103106164],[蒲长城：去年重新审核并淘汰４０％乳制品企业,0.005618218591374947],[王耀辉涉农行副行长案　曾借道信托违规圈钱,0.00508030404539224],[河南漯河省级文保旁建高楼　百年老房随时会坍塌,0.004548081716827339]]
宣扬	[[·搜狐社区用户请确认您发表的言论符合,0.0464389152284712],[剩余可输入字符数：４０００,0.04221719566224655]]
宪法	[[·搜狐社区用户请确认您发表的言论符合,0.0464389152284712],[剩余可输入字符数：４０００,0.04221719566224655]]
封建	[[脱衣舞“疯狂”农村夏夜让人汗颜,0.06710034996742459],[·搜狐社区用户请确认您发表的言论符合,0.04324244775678474],[剩余可输入字符数：４０００,0.03931131614253158]]
封建迷信	[[·搜狐社区用户请确认您发表的言论符合,0.0464389152284712],[剩余可输入字符数：４０００,0.04221719566224655]]
常委	[[·搜狐社区用户请确认您发表的言论符合,0.0464389152284712],[剩余可输入字符数：４０００,0.04221719566224655]]
常委会	[[·搜狐社区用户请确认您发表的言论符合,0.0464389152284712],[剩余可输入字符数：４０００,0.04221719566224655]]
并	[[汶川地震三周年：“猪坚强”的幸福生活,0.02483491053313204],[金正恩为朝少年团代表安排宴会　学生发誓坚决跟随（图）,0.017165305809664792],[广西南宁整治６家涉黄场所　嫖客自抽耳光,0.015158971364379298],[官员赌博称陪女同事度更年期　看尽中国为官不仁,0.014234643842161047],[·搜狐社区用户请确认您发表的言论符合,0.012969342167302288],[剩余可输入字符数：４０００,0.0117903110611839],[证监会：重组中股票异常交易监管将加强,0.010611279955065507],[中国渔政船正常巡航钓鱼岛遭日方“警告”,0.010515682838353206],[留学录取率最高的１５所美国名校,0.010329564558028371],[法国第一女友继续做记者　不再报道政治话题（图）,0.01023895434260707],[中国第２６次南极考察队乘雪龙号出征,0.0094897625614407],[中国三菱劳工索赔团在日本国会前游行示威,0.008520005803337269],[加拿大西部发生石油管道泄漏　距市区月１００公里,0.00839741579177846],[缅甸若开邦骚乱局势总体得到控制,0.008049936517635903],[“在野党”联手　台湾行政负责人施政报告受阻,0.007994799966145246],[新疆地震局：乌恰近期发生更大地震可能性不大,0.0076290248042954634],[江苏丰县回应３００多亩大棚变身荒草地,0.007249942826442272],[联合国秘书长敦促叙利亚政府履行安南和平计划,0.006747056618827779],[扎克伯格携妻罗马当街吃３０元麦当劳午餐（组图）,0.006343699973136988],[重庆一库房危化品泄漏　上百人紧急转移（图）,0.006343699973136988],[山东曲阜孔林附近女子被斩首续：系凶手女友,0.00583620397528603],[传汤灿被判１５年　经纪人回应称“在北京好好的”,0.0055582895002724095],[国资委回应央企审计报告　称９７％问题完成修改,0.005429026953754446],[美国大肠杆菌６州扩散　１名儿童死亡,0.005429026953754446],[重大资产收购方案获通过　三公司今起复牌,0.005142029934172713],[烟台食品安全新规：种植环节出问题农业部门负责,0.005119477171303535],[苏贞昌：若执政者一意孤行　民进党将强烈反应,0.005097121375795659],[江西遂川系列“捡钱分钱”诈骗案被警方破获,0.005052990454793099],[多地楼市密集微调　民众担忧市场反弹,0.00474488128072035],[四大银行股价节节溃退　工行建行跌破汇金成本线,0.004650361733295641],[我国拟修改安全生产法　企业存隐患可被断水断电,0.004388123289688743],[理财从儿童做起　６招教您的孩子学习理财,0.004339185111736824],[三部委决定在上海试行启运港退税政策,0.004139151755522007],[中石油创历史新低　大盘或开启短线下跌空间,0.004067041097760299],[各国央行推量化动力足　中国或面临两难格局,0.004011136752773903],[欧洲杯大战在即　荷兰葡萄牙面临淘汰将背水一战,0.003970206785908864],[可乐瓶里有根管　身价能翻千倍,0.0039038153680843006],[中美联手破获跨国走私武器案　主犯系美国士兵,0.0037531858361968037],[证券业协会六招遏制ＩＰＯ人情报价,0.0036937999843582466],[叙粮价大涨百万人需援助　海外人士资助反对派,0.003624971413221136],[武汉一环卫工人因“占道”遭围殴　被泼滚烫米粉,0.0035052276127844023],[银行开打存款争夺战　三年定存利率竟相差３．５％,0.003403034387921883],[泉州１０米高架桥机倒塌　１名工人坠落受重伤（图）,0.0033735283094138897],[信贷资产证券化重启　众银行抢５００亿额度,0.0033160249859579714],[国内油价两连跌　下游行业跟涨容易跟跌难,0.0030961294298599623],[公安机关销毁１０余万非法枪支　跨国武器走私渐起,0.0030879386112624492],[乌鲁木齐一患者家属医院电梯内挥拳打伤女医生,0.0030161260854191367],[蒲长城：去年重新审核并淘汰４０％乳制品企业,0.0027464489295463664],[发改委连发两文赞阶梯电价：实现富人补贴穷人,0.0027335850001339716],[大连有望设立第五个国家级新区　带动东北振兴,0.002677157786828454],[第五个国家级新区有望落户大连　１０股最大赢家,0.002671031567636627],[酒泉基地安装红外防侵入装置　装甲车巡逻,0.0026649333220484153],[１０万七天理财收益仅百元　银行产品实际收益低,0.0026408162784099685],[重庆上邦高球场非法占地７６４亩被罚１２７３万,0.0026230130226004627],[“十分钟”传导“三公里”,0.0026171318274825243],[煤企纷纷降价促销　煤炭“黄金十年”或已终结,0.0025374799892547953],[东方基金庞飒：习惯逆向投资,0.002531975694267258],[王耀辉涉农行副行长案　曾借道信托违规圈钱,0.002483491053313204],[河南漯河省级文保旁建高楼　百年老房随时会坍塌,0.0022233158001089635],[李旭利：常理上不太可能选择工行建行做老鼠仓,0.002122255991013102]]
